individual,lifetime_reproduction,ImmGeneticAncestry,sex,ShotOrNot
3773,0,0.8125,Male,DeadNotShot
3774,0,0.3125,Female,DeadNotShot
3775,0,0.4375,Female,DeadNotShot
3776,4,1,Male,DeadNotShot
3777,0,0,Male,Shot
3778,0,0.625,Male,DeadNotShot
3779,0,0.25,Male,DeadNotShot
3780,0,0.25,Male,DeadNotShot
3781,7,0.75,Male,Shot
3782,0,0.34375,Male,Shot
3783,0,0.5234375,Female,DeadNotShot
3784,0,0.25,Male,Living
3785,0,0.75,Male,Shot
3786,7,0.75,Female,Shot
3787,4,0.75,Male,Shot
3788,0,1,Male,DeadNotShot
3789,0,1,Male,DeadNotShot
3790,0,1,Male,DeadNotShot
3791,0,0,Male,DeadNotShot
3792,5,0,Female,DeadNotShot
3793,0,0.5,Male,DeadNotShot
3794,0,0.3203125,Male,DeadNotShot
3795,0,0,Male,DeadNotShot
3796,1,0.640625,Female,Living
3797,0,0.484375,Male,Living
3798,0,0.28125,Female,Living
3799,0,0.515625,Female,Living
3800,0,0.515625,Male,Living
3801,0,0.78125,Male,DeadNotShot
3802,2,0.28125,Female,DeadNotShot
3803,0,0.375,Female,DeadNotShot
3804,2,0.28125,Female,DeadNotShot
3805,2,0.28125,Female,Shot
3806,0,0.28125,Male,DeadNotShot
3807,3,1,Male,DeadNotShot
3808,0,1,Male,DeadNotShot
3809,9,0.625,Female,DeadNotShot
3810,0,0.3125,Male,DeadNotShot
3811,0,0.37890625,Female,DeadNotShot
3812,5,0.19140625,Female,DeadNotShot
3813,0,0.75,Male,DeadNotShot
3814,0,0.5,Female,DeadNotShot
3815,0,0.375,Male,DeadNotShot
3816,7,0.75,Female,DeadNotShot
3817,0,1,Male,Living
3818,5,0.5,Male,DeadNotShot
3819,0,0.703125,Female,Shot
3820,2,0.40625,Male,Shot
3821,0,0.09375,Male,Living
3822,0,0.59375,Male,Living
3823,0,0.09375,Male,DeadNotShot
3824,0,0.0625,Female,DeadNotShot
3825,26,1,Male,Living
3826,10,0.40625,Female,DeadNotShot
3827,0,0.25,Male,DeadNotShot
3828,11,0.25,Female,Shot
3829,0,0.375,Male,DeadNotShot
3830,10,0.3125,Female,DeadNotShot
3831,0,0.625,Male,DeadNotShot
3832,0,0.3125,Male,Shot
3833,0,0.484375,Female,DeadNotShot
3834,0,0.359375,Female,DeadNotShot
3835,0,0.328125,Female,DeadNotShot
3836,0,0.640625,Male,DeadNotShot
3837,2,0.515625,Female,Shot
3838,0,0.515625,Female,Shot
3839,0,0.36328125,Female,Shot
3840,0,0.203125,Female,Shot
3841,0,0.625,Female,DeadNotShot
3842,0,0.9375,Female,DeadNotShot
3843,0,0.6875,Female,DeadNotShot
3844,9,0.5625,Female,DeadNotShot
3845,0,0.5625,Male,DeadNotShot
3846,8,0.9375,Female,DeadNotShot
3847,0,0.9375,Male,Shot
3848,0,1,Male,DeadNotShot
3849,2,0.4375,Female,DeadNotShot
3850,0,0.625,Female,DeadNotShot
3851,0,0.375,Female,DeadNotShot
3852,5,0.6875,Female,DeadNotShot
3853,0,0.4375,Male,DeadNotShot
3854,0,1,Male,DeadNotShot
3855,0,1,Male,DeadNotShot
3856,0,1,Male,DeadNotShot
3857,0,0.5,Female,DeadNotShot
3858,17,0.875,Male,DeadNotShot
3859,1,1,Male,Shot
3860,0,1,Male,DeadNotShot
3861,0,0,Male,DeadNotShot
3862,3,1,Female,DeadNotShot
3863,0,0.375,Female,DeadNotShot
3864,0,0.375,Female,DeadNotShot
3865,0,0.375,Male,DeadNotShot
3866,0,0.375,Female,DeadNotShot
3867,0,0.25,Male,Shot
3868,10,0.375,Female,DeadNotShot
3869,0,0.375,Female,DeadNotShot
3870,0,0.125,Male,DeadNotShot
3871,9,0.28125,Female,DeadNotShot
3872,0,0.25,Female,DeadNotShot
3873,0,0.375,Male,DeadNotShot
3874,0,0.75,Male,Shot
3875,7,0.5,Female,DeadNotShot
3876,0,0.375,Male,DeadNotShot
3877,0,0.5,Male,Shot
3878,0,0.75,Male,Shot
3879,0,1,Male,DeadNotShot
3880,3,0.75,Male,DeadNotShot
3881,10,0.375,Female,DeadNotShot
3882,1,0.25,Female,DeadNotShot
3883,5,0.5,Female,Shot
3884,0,0.3125,Male,DeadNotShot
3885,0,0.75,Male,DeadNotShot
3886,8,0.4375,Female,Shot
3887,1,0.375,Male,Shot
3888,1,0.59375,Female,Shot
3889,0,0,Male,DeadNotShot
3890,0,0,Female,DeadNotShot
3891,0,0.55078125,Female,DeadNotShot
3892,0,0.5,Male,DeadNotShot
3893,0,0.4375,Female,DeadNotShot
3894,0,0.1875,Female,DeadNotShot
3895,2,0.3125,Male,DeadNotShot
3896,0,1,Male,DeadNotShot
3897,0,1,Male,DeadNotShot
3898,5,0.375,Female,DeadNotShot
3899,0,0.5,Female,DeadNotShot
3900,0,0.625,Male,DeadNotShot
3901,0,0.25,Male,DeadNotShot
3902,0,0,Male,DeadNotShot
3903,2,0.3671875,Female,Living
3904,0,0.5703125,Male,Shot
3905,0,0.7734375,Male,Living
3906,0,0.7734375,Male,Living
3907,0,0.2734375,Male,Living
3908,15,0.8125,Male,DeadNotShot
3909,15,0.625,Male,DeadNotShot
3910,9,0.4375,Female,DeadNotShot
3911,0,0.8125,Female,DeadNotShot
3912,0,0.5625,Male,DeadNotShot
3913,0,0.5625,Male,DeadNotShot
3914,7,0.5625,Male,Shot
3915,10,0.8125,Male,Shot
3916,0,0.6875,Male,DeadNotShot
3917,0,0,Female,DeadNotShot
3918,0,0,Male,DeadNotShot
3919,0,0,Male,DeadNotShot
3920,0,0,Male,DeadNotShot
3921,0,0.21875,Male,DeadNotShot
3922,0,0,Female,DeadNotShot
3923,0,0,Female,DeadNotShot
3924,6,0,Female,DeadNotShot
3925,5,0,Female,DeadNotShot
3926,0,0,Male,DeadNotShot
3927,4,0,Female,DeadNotShot
3928,0,0,Male,DeadNotShot
3929,5,0,Male,DeadNotShot
3930,0,0,Male,DeadNotShot
3931,0,0.5,Male,DeadNotShot
3932,0,0,Female,DeadNotShot
3933,0,0,Male,DeadNotShot
3934,0,1,Male,DeadNotShot
3935,0,0.125,Male,DeadNotShot
3936,5,0.375,Female,Shot
3937,5,0.5,Male,Shot
3938,0,0.625,Female,DeadNotShot
3939,0,1,Male,DeadNotShot
3940,0,1,Male,DeadNotShot
3941,0,0,Female,DeadNotShot
3942,0,1,Male,DeadNotShot
3943,0,1,Male,DeadNotShot
3944,1,1,Male,DeadNotShot
3945,5,1,Female,DeadNotShot
3946,0,0.0625,Male,Shot
3947,0,0.3515625,Female,DeadNotShot
3948,0,0,Male,DeadNotShot
3949,6,0,Female,DeadNotShot
3950,5,0,Female,DeadNotShot
3951,2,0.5,Male,DeadNotShot
3952,0,0.25,Male,DeadNotShot
3953,4,0.75,Male,DeadNotShot
3954,0,0.609375,Male,Shot
3955,2,0.375,Female,Shot
3956,0,0.375,Male,DeadNotShot
3957,0,0.375,Female,DeadNotShot
3958,4,0.625,Female,Shot
3959,0,0.375,Female,Shot
3960,0,0.7578125,Male,DeadNotShot
3961,0,0.2578125,Male,Shot
3962,17,0.25,Male,DeadNotShot
3963,0,0,Female,DeadNotShot
3964,0,0,Female,DeadNotShot
3965,0,0,Male,DeadNotShot
3966,0,0.25,Female,DeadNotShot
3967,11,0.25,Female,DeadNotShot
3968,4,0.5,Female,DeadNotShot
3969,4,0.5,Female,DeadNotShot
3970,7,0.375,Female,DeadNotShot
3971,0,0,Male,DeadNotShot
3972,0,1,Male,DeadNotShot
3973,0,0,Female,DeadNotShot
3974,0,0,Male,DeadNotShot
3975,0,0,Male,DeadNotShot
3976,2,0,Female,DeadNotShot
3977,1,0,Female,Shot
3978,0,0,Female,DeadNotShot
3979,2,0,Female,Shot
3980,0,0,Male,DeadNotShot
3981,0,0,Male,DeadNotShot
3982,6,0.25,Female,Shot
3983,2,0.5,Female,DeadNotShot
3984,5,0.25,Female,DeadNotShot
3985,9,0.5,Female,DeadNotShot
3986,0,0,Male,DeadNotShot
3987,8,0.25,Female,Shot
3988,10,0.25,Female,DeadNotShot
3989,0,0.25,Female,DeadNotShot
3990,0,0,Female,DeadNotShot
3991,0,0.125,Male,DeadNotShot
3992,0,1,Female,DeadNotShot
3993,11,0,Male,DeadNotShot
3994,4,0,Female,Shot
3995,0,0,Male,DeadNotShot
3996,0,0,Female,DeadNotShot
3997,0,0,Male,DeadNotShot
3998,0,0,Male,DeadNotShot
3999,0,0.4375,Male,DeadNotShot
4000,0,0.9375,Female,DeadNotShot
4001,0,0.625,Female,DeadNotShot
4002,3,0.75,Male,DeadNotShot
4003,5,0.9375,Female,DeadNotShot
4004,2,0.9375,Female,DeadNotShot
4005,7,0.5625,Female,DeadNotShot
4006,6,0.5625,Female,DeadNotShot
4007,6,0.8125,Female,DeadNotShot
4008,0,0.25,Male,DeadNotShot
4009,0,0.25,Female,DeadNotShot
4010,0,0.25,Male,DeadNotShot
4011,0,0.46875,Male,Living
4012,0,0.46875,Female,DeadNotShot
4013,0,0.4375,Female,DeadNotShot
4014,4,0.5,Female,Living
4015,0,0.5,Female,DeadNotShot
4016,0,0.1875,Female,DeadNotShot
4017,0,0.4140625,Male,DeadNotShot
4018,0,0.75,Male,DeadNotShot
4019,0,0.5,Male,DeadNotShot
4020,10,1,Male,Shot
4021,0,0.75,Male,DeadNotShot
4022,0,0.625,Male,Shot
4023,0,0.5,Male,DeadNotShot
4024,0,0.8125,Male,DeadNotShot
4025,2,0.625,Female,DeadNotShot
4026,0,0.8125,Female,Shot
4027,0,0.4375,Female,DeadNotShot
4028,0,0.59375,Male,Shot
4029,0,0.40625,Female,Shot
4030,1,0.6875,Female,Shot
4031,0,0,Male,DeadNotShot
4032,7,0.78125,Female,DeadNotShot
4033,1,0.4375,Female,Shot
4034,3,0.5625,Female,Shot
4035,0,0.59375,Female,DeadNotShot
4036,4,0.78125,Female,Shot
4037,0,0.78125,Male,DeadNotShot
4038,11,0.78125,Female,Living
4039,0,0,Male,DeadNotShot
4040,0,1,Male,DeadNotShot
4041,11,0,Male,DeadNotShot
4042,0,0,Male,DeadNotShot
4043,0,0.5,Male,DeadNotShot
4044,8,0.25,Female,DeadNotShot
4045,4,0.625,Female,Shot
4046,0,0.125,Male,DeadNotShot
4047,0,0.125,Female,DeadNotShot
4048,0,0.125,Male,DeadNotShot
4049,2,0.28125,Male,Shot
4050,0,0.625,Male,DeadNotShot
4051,0,0.3125,Male,DeadNotShot
4052,0,0.8125,Male,DeadNotShot
4053,0,0.8125,Female,DeadNotShot
4054,0,1,Male,DeadNotShot
4055,0,0.5,Female,DeadNotShot
4056,0,0,Male,DeadNotShot
4057,0,0.625,Male,DeadNotShot
4058,13,0.625,Male,DeadNotShot
4059,5,0.75,Male,Shot
4060,0,0.375,Male,DeadNotShot
4061,12,0.875,Male,Shot
4062,5,0.875,Female,DeadNotShot
4063,0,0.7265625,Male,Shot
4064,0,0.546875,Male,Living
4065,0,0.7265625,Male,DeadNotShot
4066,0,0.71875,Male,Shot
4067,0,0.4765625,Male,Shot
4068,0,0.5,Female,DeadNotShot
4069,0,0.25,Male,DeadNotShot
4070,0,0.375,Female,DeadNotShot
4071,1,0.625,Male,Shot
4072,48,0.3125,Male,DeadNotShot
4073,0,0.125,Male,DeadNotShot
4074,0,0.25,Female,DeadNotShot
4075,0,0.125,Female,DeadNotShot
4076,0,0.03125,Female,DeadNotShot
4077,0,0.28125,Female,DeadNotShot
4078,0,0.28125,Male,DeadNotShot
4079,0,0.046875,Male,Living
4080,0,0.046875,Male,Living
4081,0,0.046875,Female,Living
4082,0,0.40625,Female,DeadNotShot
4083,0,0.046875,Female,Living
4084,0,0,Male,Shot
4085,9,0.75,Male,Living
4086,0,0.8125,Male,Shot
4087,0,0.5,Female,DeadNotShot
4088,1,0.25,Female,DeadNotShot
4089,10,1,Male,DeadNotShot
4090,6,0,Female,DeadNotShot
4091,0,0,Male,DeadNotShot
4092,3,0,Male,DeadNotShot
4093,8,0.25,Female,DeadNotShot
4094,4,0.25,Male,DeadNotShot
4095,0,0,Male,DeadNotShot
4096,8,0.25,Female,DeadNotShot
4097,0,0,Male,DeadNotShot
4098,0,0,Male,DeadNotShot
4099,0,0,Male,DeadNotShot
4100,0,0.03125,Female,DeadNotShot
4101,0,0.03125,Male,DeadNotShot
4102,3,0.03125,Female,DeadNotShot
4103,1,0.40625,Female,Shot
4104,0,0.375,Male,DeadNotShot
4105,4,0.375,Male,DeadNotShot
4106,0,0,Male,DeadNotShot
4107,0,0.5,Male,DeadNotShot
4108,1,0.25,Male,DeadNotShot
4109,0,0.25,Male,DeadNotShot
4110,0,0.125,Male,DeadNotShot
4111,0,0,Male,DeadNotShot
4112,0,1,Male,DeadNotShot
4113,0,0.1875,Male,DeadNotShot
4114,0,0.1875,Female,DeadNotShot
4115,0,1,Male,DeadNotShot
4116,1,0,Male,DeadNotShot
4117,0,0,Male,Shot
4118,13,0.5,Female,DeadNotShot
4119,0,0.5,Male,DeadNotShot
4120,0,0,Male,DeadNotShot
4121,9,0,Female,DeadNotShot
4122,0,0,Female,DeadNotShot
4123,0,0,Male,Shot
4124,9,0,Female,DeadNotShot
4125,5,0.5,Male,DeadNotShot
4126,6,0,Female,DeadNotShot
4127,0,0,Male,DeadNotShot
4128,0,0,Female,DeadNotShot
4129,7,0,Male,DeadNotShot
4130,0,0,Female,DeadNotShot
4131,10,0,Female,DeadNotShot
4132,2,0.8125,Female,Shot
4133,7,0.8125,Male,DeadNotShot
4134,6,0.8125,Female,Shot
4135,2,0.40625,Female,Shot
4136,0,0.5625,Male,DeadNotShot
4137,0,0.6875,Male,DeadNotShot
4138,0,0.8125,Female,DeadNotShot
4139,6,0.8125,Female,Shot
4140,9,0.8125,Female,DeadNotShot
4141,0,0.5,Male,DeadNotShot
4142,0,0,Male,DeadNotShot
4143,1,1,Female,DeadNotShot
4144,0,0.28125,Male,Living
4145,0,0.28125,Female,Shot
4146,0,0.65625,Male,Shot
4147,0,0.96875,Male,DeadNotShot
4148,0,0.96875,Male,DeadNotShot
4149,0,0.46875,Female,DeadNotShot
4150,0,0.625,Female,DeadNotShot
4151,1,0.625,Male,Living
4152,0,0.578125,Male,Shot
4153,1,0.578125,Female,Shot
4154,0,0.625,Female,DeadNotShot
4155,0,0.328125,Female,Living
4156,0,0.828125,Female,Living
4157,4,0.390625,Female,Shot
4158,9,0.578125,Male,Living
4159,0,0.59375,Male,Shot
4160,0,0.34375,Male,Living
4161,0,0.4609375,Male,Living
4162,0,0.5625,Female,Shot
4163,0,1,Male,DeadNotShot
4164,0,0,Male,DeadNotShot
4165,5,0.4375,Male,DeadNotShot
4166,0,0.1953125,Male,Living
4167,2,0.1953125,Female,DeadNotShot
4168,0,0.5,Male,Shot
4169,0,0.25,Male,DeadNotShot
4170,10,0.25,Female,DeadNotShot
4171,7,0.75,Female,DeadNotShot
4172,1,0.25,Female,DeadNotShot
4173,0,0.25,Male,DeadNotShot
4174,0,0.75,Male,DeadNotShot
4175,0,1,Male,DeadNotShot
4176,22,1,Male,DeadNotShot
4177,0,1,Male,DeadNotShot
4178,2,0.5625,Female,Shot
4179,0,0.875,Male,Shot
4180,0,0.75,Male,DeadNotShot
4181,1,0.875,Female,Shot
4182,0,0.6875,Male,Shot
4183,0,0.875,Male,Shot
4184,0,0.6875,Male,DeadNotShot
4185,5,0.25,Male,DeadNotShot
4186,0,0,Male,DeadNotShot
4187,0,0.125,Female,DeadNotShot
4188,2,0,Female,DeadNotShot
4189,0,0.375,Male,DeadNotShot
4190,0,0.5,Male,DeadNotShot
4191,1,0,Female,Shot
4192,0,0,Male,DeadNotShot
4193,0,0,Female,DeadNotShot
4194,0,1,Male,DeadNotShot
4195,0,0,Male,DeadNotShot
4196,0,0,Male,Shot
4197,0,1,Male,DeadNotShot
4198,0,1,Male,Living
4199,2,0.0625,Female,Living
4200,0,0.0625,Male,Living
4201,0,0.34375,Female,Living
4202,0,0.0625,Female,Living
4203,0,1,Male,DeadNotShot
4204,0,0.0625,Male,Living
4205,2,0.359375,Female,Living
4206,0,0.0625,Female,DeadNotShot
4207,0,0.0625,Male,Living
4208,0,0.125,Male,DeadNotShot
4209,0,0.375,Female,DeadNotShot
4210,0,0.125,Female,DeadNotShot
4211,24,0.625,Male,DeadNotShot
4212,0,0.375,Female,DeadNotShot
4213,0,0.125,Male,DeadNotShot
4214,0,0.375,Male,DeadNotShot
4215,18,0.375,Male,DeadNotShot
4216,0,0.75,Male,DeadNotShot
4217,0,1,Female,DeadNotShot
4218,0,0.9140625,Male,Living
4219,2,0.578125,Male,Shot
4220,1,0.6875,Female,DeadNotShot
4221,1,0.71875,Male,Shot
4222,0,0.71875,Male,Shot
4223,0,0.28125,Male,Living
4224,0,0.28125,Male,Living
4225,0,0.78125,Male,Living
4226,0,0.0625,Female,DeadNotShot
4227,0,0.3515625,Male,Living
4228,0,0.0625,Female,Living
4229,0,0.5625,Male,Living
4230,0,0.0625,Female,Living
4231,8,0.625,Female,DeadNotShot
4232,0,0.875,Male,DeadNotShot
4233,0,0.5,Male,DeadNotShot
4234,3,0.625,Female,DeadNotShot
4235,0,0.375,Male,DeadNotShot
4236,0,0.625,Male,DeadNotShot
4237,0,0.375,Female,DeadNotShot
4238,0,0,Male,DeadNotShot
4239,9,0,Female,DeadNotShot
4240,11,0,Female,DeadNotShot
4241,3,0,Male,DeadNotShot
4242,0,0,Male,DeadNotShot
4243,7,0,Female,DeadNotShot
4244,0,0,Male,DeadNotShot
4245,0,0,Male,Shot
4246,1,0,Male,DeadNotShot
4247,8,0,Female,DeadNotShot
4248,0,1,Male,DeadNotShot
4249,0,0.5,Male,DeadNotShot
4250,0,0,Male,DeadNotShot
4251,7,0.5,Female,DeadNotShot
4252,0,0,Male,DeadNotShot
4253,0,0,Male,DeadNotShot
4254,4,0,Female,DeadNotShot
4255,12,0,Female,DeadNotShot
4256,9,0.5,Female,DeadNotShot
4257,0,0,Male,DeadNotShot
4258,4,0,Female,DeadNotShot
4259,11,0,Female,DeadNotShot
4260,0,0.515625,Female,DeadNotShot
4261,0,0.1875,Male,Living
4262,0,0.34375,Female,Living
4263,0,0.625,Male,DeadNotShot
4264,0,1,Male,DeadNotShot
4265,0,0,Male,DeadNotShot
4266,0,0.46875,Male,DeadNotShot
4267,1,0.5390625,Female,Living
4268,0,0.21875,Male,Living
4269,0,0.71875,Male,Living
4270,0,0.5625,Female,Living
4271,0,1,Male,DeadNotShot
4272,0,0,Male,DeadNotShot
4273,0,0.5,Male,DeadNotShot
4274,1,1,Female,DeadNotShot
4275,0,1,Male,Living
4276,0,1,Male,DeadNotShot
4277,0,0,Male,DeadNotShot
4278,0,0.4375,Female,Shot
4279,0,0.3125,Male,DeadNotShot
4280,0,0.8125,Male,Shot
4281,0,0.5,Male,DeadNotShot
4282,0,0,Female,DeadNotShot
4283,0,0,Male,DeadNotShot
4284,0,0,Male,DeadNotShot
4285,9,0.5,Female,DeadNotShot
4286,8,0.5,Female,DeadNotShot
4287,0,0,Female,DeadNotShot
4288,24,0.5,Male,DeadNotShot
4289,0,0,Female,DeadNotShot
4290,0,0.125,Female,DeadNotShot
4291,6,0.25,Male,DeadNotShot
4292,0,0,Male,DeadNotShot
4293,3,0.625,Female,Living
4294,0,0.625,Male,DeadNotShot
4295,0,0.625,Male,DeadNotShot
4296,3,0.375,Female,Living
4297,0,0.5,Male,DeadNotShot
4298,0,0.609375,Female,DeadNotShot
4299,0,0.78125,Female,DeadNotShot
4300,0,0.78125,Female,Living
4301,0,0.578125,Female,DeadNotShot
4302,0,0,Male,DeadNotShot
4303,8,0.25,Male,Shot
4304,3,0,Male,DeadNotShot
4305,5,0.75,Male,DeadNotShot
4306,1,0.75,Female,Shot
4307,1,0.75,Female,Shot
4308,0,0.75,Female,Shot
4309,0,0.75,Female,Shot
4310,0,0.59375,Male,Shot
4311,0,1,Male,Shot
4312,9,0.125,Female,DeadNotShot
4313,0,0.5,Male,DeadNotShot
4314,0,0.375,Female,DeadNotShot
4315,0,0.5,Male,DeadNotShot
4316,0,0.625,Male,DeadNotShot
4317,5,0.625,Female,DeadNotShot
4318,6,0.4375,Female,DeadNotShot
4319,0,0.625,Male,DeadNotShot
4320,1,0.3125,Female,Living
4321,0,0.640625,Male,DeadNotShot
4322,0,0.8125,Female,Living
4323,0,1,Male,DeadNotShot
4324,0,0,Male,DeadNotShot
4325,0,0,Male,DeadNotShot
4326,0,0,Male,DeadNotShot
4327,0,0,Male,DeadNotShot
4328,0,0,Female,DeadNotShot
4329,0,0.8125,Male,Shot
4330,0,0.4375,Male,DeadNotShot
4331,0,0.4375,Male,Living
4332,0,0.4375,Male,DeadNotShot
4333,1,0.765625,Female,Shot
4334,0,0.65625,Female,DeadNotShot
4335,2,0.765625,Male,Living
4336,0,0.359375,Male,Living
4337,0,0.65625,Male,Living
4338,0,0.6875,Female,DeadNotShot
4339,0,0.359375,Male,Living
4340,0,0.18359375,Female,Living
4341,0,0.25,Male,Shot
4342,0,0.28125,Female,DeadNotShot
4343,0,0.125,Male,DeadNotShot
4344,0,0.21875,Male,DeadNotShot
4345,0,0.28125,Female,DeadNotShot
4346,3,0.375,Female,Living
4347,0,0.53125,Female,DeadNotShot
4348,5,0.140625,Female,DeadNotShot
4349,7,0.140625,Female,DeadNotShot
4350,0,0.625,Male,Shot
4351,1,0.28125,Male,Shot
4352,0,0.28125,Male,Shot
4353,0,0.25,Male,DeadNotShot
4354,0,0.34375,Female,DeadNotShot
4355,11,0.5625,Female,Living
4356,9,0.5625,Female,DeadNotShot
4357,0,0.4375,Male,DeadNotShot
4358,0,0.4375,Male,DeadNotShot
4359,7,0.53125,Female,Living
4360,0,0.59375,Female,DeadNotShot
4361,0,0.59375,Female,DeadNotShot
4362,0,0.28125,Male,DeadNotShot
4363,2,0.328125,Female,Living
4364,0,0.515625,Male,DeadNotShot
4365,0,0.375,Male,DeadNotShot
4366,1,0.75,Female,DeadNotShot
4367,0,0.25,Male,DeadNotShot
4368,0,0.25,Female,Shot
4369,0,0.25,Male,Shot
4370,0,0.25,Male,DeadNotShot
4371,0,0.75,Male,Shot
4372,0,0.75,Male,DeadNotShot
4373,0,1,Male,DeadNotShot
4374,2,0.3359375,Female,Living
4375,0,0.3828125,Male,DeadNotShot
4376,0,1,Male,DeadNotShot
4377,5,0.5,Male,DeadNotShot
4378,7,0.5,Female,DeadNotShot
4379,0,0.25,Male,DeadNotShot
4380,0,0.25,Male,Shot
4381,0,0.25,Male,DeadNotShot
4382,0,0.25,Male,DeadNotShot
4383,0,0.25,Female,DeadNotShot
4384,0,0.25,Male,DeadNotShot
4385,0,0.25,Male,DeadNotShot
4386,0,0.75,Male,DeadNotShot
4387,12,1,Male,DeadNotShot
4388,0,1,Male,DeadNotShot
4389,0,0,Male,DeadNotShot
4390,0,0.40625,Male,DeadNotShot
4391,0,0,Male,DeadNotShot
4392,0,0,Male,DeadNotShot
4393,0,0,Female,DeadNotShot
4394,0,0,Female,DeadNotShot
4395,9,0.5,Male,DeadNotShot
4396,0,0,Male,DeadNotShot
4397,0,0.25,Female,DeadNotShot
4398,0,0,Female,DeadNotShot
4399,0,0,Male,DeadNotShot
4400,0,0,Female,DeadNotShot
4401,0,0.375,Female,DeadNotShot
4402,5,0.375,Female,DeadNotShot
4403,0,0.375,Male,DeadNotShot
4404,0,0.5,Male,DeadNotShot
4405,7,0.875,Female,DeadNotShot
4406,7,0.875,Female,DeadNotShot
4407,0,0.75,Female,DeadNotShot
4408,0,0.625,Male,DeadNotShot
4409,7,0,Female,DeadNotShot
4410,0,0,Male,DeadNotShot
4411,0,0.5,Male,DeadNotShot
4412,0,0,Female,DeadNotShot
4413,6,0,Female,DeadNotShot
4414,0,0,Female,DeadNotShot
4415,0,0,Female,DeadNotShot
4416,3,0,Female,DeadNotShot
4417,4,0.59375,Female,Living
4418,2,0.875,Female,Living
4419,0,0.9375,Male,Living
4420,3,0,Male,DeadNotShot
4421,11,0,Female,DeadNotShot
4422,0,0,Male,DeadNotShot
4423,10,0.5,Female,Shot
4424,0,0,Male,DeadNotShot
4425,0,0,Male,DeadNotShot
4426,0,0,Male,DeadNotShot
4427,8,0,Female,DeadNotShot
4428,0,1,Male,DeadNotShot
4429,2,0.5,Female,DeadNotShot
4430,0,0.125,Male,DeadNotShot
4431,0,0,Female,DeadNotShot
4432,0,0,Female,DeadNotShot
4433,0,0,Female,DeadNotShot
4434,0,0,Male,DeadNotShot
4435,0,0.625,Female,DeadNotShot
4436,0,0.625,Female,DeadNotShot
4437,0,0.375,Male,DeadNotShot
4438,0,0.375,Female,DeadNotShot
4439,0,0.375,Female,DeadNotShot
4440,1,0.375,Female,Shot
4441,0,0.375,Male,DeadNotShot
4442,0,0.375,Male,DeadNotShot
4443,1,0.875,Female,Shot
4444,3,0.875,Female,DeadNotShot
4445,0,0.875,Female,DeadNotShot
4446,0,0.53125,Male,Shot
4447,0,0.53125,Male,DeadNotShot
4448,0,0.4375,Female,DeadNotShot
4449,0,0.875,Female,DeadNotShot
4450,1,0.7109375,Female,Living
4451,0,0.7734375,Female,Living
4452,0,0.7734375,Male,DeadNotShot
4453,1,0,Female,DeadNotShot
4454,0,0,Male,DeadNotShot
4455,3,0,Female,DeadNotShot
4456,7,0.25,Female,DeadNotShot
4457,0,0,Male,DeadNotShot
4458,1,0,Female,DeadNotShot
4459,2,0.5,Female,DeadNotShot
4460,0,0,Male,DeadNotShot
4461,0,0.5,Male,DeadNotShot
4462,0,0,Male,DeadNotShot
4463,1,0.25,Male,DeadNotShot
4464,0,0,Male,DeadNotShot
4465,0,0.125,Male,DeadNotShot
4466,0,0.375,Female,DeadNotShot
4467,0,0.5,Male,DeadNotShot
4468,0,0.5,Male,DeadNotShot
4469,0,1,Male,DeadNotShot
4470,0,0,Male,Shot
4471,13,0.8125,Male,Shot
4472,9,0,Female,DeadNotShot
4473,0,0,Female,DeadNotShot
4474,0,0,Female,DeadNotShot
4475,0,0,Male,DeadNotShot
4476,0,0,Male,DeadNotShot
4477,0,0,Female,DeadNotShot
4478,0,1,Male,DeadNotShot
4479,6,0,Female,DeadNotShot
4480,0,0,Male,DeadNotShot
4481,0,1,Male,DeadNotShot
4482,4,0.125,Female,Living
4483,3,0.125,Female,DeadNotShot
4484,0,0.5625,Male,Shot
4485,1,0.34375,Female,Shot
4486,0,0.125,Male,Living
4487,4,0.125,Female,Living
4488,0,0.125,Female,DeadNotShot
4489,0,1,Male,DeadNotShot
4490,0,1,Male,DeadNotShot
4491,0,1,Male,DeadNotShot
4492,2,0.3046875,Female,Living
4493,0,0.6875,Male,DeadNotShot
4494,0,0.8046875,Male,DeadNotShot
4495,0,0.609375,Male,DeadNotShot
4496,0,0.8046875,Male,DeadNotShot
4497,0,0.81640625,Female,Shot
4498,0,0.75,Female,DeadNotShot
4499,4,0.375,Male,DeadNotShot
4500,0,0.625,Male,DeadNotShot
4501,0,0.625,Female,DeadNotShot
4502,2,0.5,Female,Shot
4503,0,0.5625,Male,DeadNotShot
4504,9,0.5,Male,DeadNotShot
4505,0,0.75,Male,DeadNotShot
4506,0,1,Male,DeadNotShot
4507,0,0.03125,Male,DeadNotShot
4508,0,1,Male,DeadNotShot
4509,0,0.0703125,Male,Shot
4510,0,0.5703125,Male,Shot
4511,3,0.4765625,Female,Living
4512,0,0.2265625,Female,DeadNotShot
4513,0,0.0703125,Female,DeadNotShot
4514,5,0.6875,Female,Shot
4515,0,0.3125,Female,DeadNotShot
4516,0,0.3125,Female,DeadNotShot
4517,0,0.59375,Male,Shot
4518,1,0.4375,Male,Shot
4519,1,0.515625,Male,Shot
4520,0,0.3125,Male,Living
4521,0,0.71875,Male,Living
4522,1,0.8125,Female,Shot
